username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
Mary M,null,null,5,null,null,null,null,"This is an amazing restaurant!! The food is spectacular, the service incredible and the view, breathtaking! Our waiter, Maro, and his crew were simply amazing. Every part of this meal and experience was special! Highly recommend for a beyond special time in Dubrovnik, Croatia. AN AMAZING EXPERIENCE OVERALL!",,May 2023
OutiKK,"Joensuu, Finland",Finland,5,5.0,5.0,5.0,null,"Mica was excellent waiter🤩
-he has humor and good attitude ⭐️⭐️⭐️⭐️⭐️
One of our best experience in Croatia",,May 2023
ChiliGSD,"Park City, Utah",USA,5,null,5.0,5.0,null,"Maro, our server, was excellent. The setting couldn’t be more perfect & to top it off the 5 course menu & wine pairing was absolutely delicious. Loved every second of this experience.",,May 2023
ushkarev,"London, United Kingdom",United Kingdom,5,null,null,null,null,"This restaurant is located right next to the old town and has fantastic views of the city wall and the sea.

In early May, the evenings can be a bit windy so conveniently this restaurant has outdoor heaters they can place by your table.",,May 2023
Karen G,null,null,5,null,null,null,null,One word - outstanding! We visited here in May 2023 and we were served by Maro who treated us like royalty. He explained each dish to us in detail and couldn’t do enough for us. All the waiters were top class. Such an incredible experience with outstanding food and beautiful scenery! We will be back!,,May 2023
Lucy H,"Brisbane, Australia",Australia,5,4.0,5.0,5.0,null,Absolutely amazing dinner at Nautika and exceptional service from our waiter Maro. Every dish and drink suggestion was perfect!,,May 2023
Pen,null,null,5,4.0,5.0,5.0,null,Really enjoyed all the food but especially the scallop &lobster:) also really good view and even more excellent service by Maroje for anniversary dinner! Hope to visit again:),,May 2023
Lisa R,"Ponchatoula, Louisiana",USA,5,null,null,null,null,Absolutely an incredible experience. We enjoyed our dinner so much. The food was incredible. We did the 5 course tasting menu which was fabulous. Exceptional service and a wonderful view. The complete experience!,,May 2023
Ingrid Y,null,null,5,5.0,5.0,5.0,null,"This is the best restaurant in my entire trip in Croatia. Mica, the waiter in charge of our table, is perfect for the occasion. He is a man with character and most suitable for this dining experience. Food and dessert are fantastic.",,May 2023
Patrick K,null,null,5,null,null,null,null,Could not have been better. Mr. Nikolich was very attentive but not overbearing. He was very informative on each item on the menu. View CANNOT be beat. 10/10 recommend.,,Apr 2023
Mainbox,"Frankfurt, Germany",Germany,5,5.0,5.0,5.0,null,"Splendid Service by Darko, a perfect meal - a wonderful evening with an outstanding view and an overall amazing experience. Thank you so much",,Apr 2023
Hannah N,null,null,5,5.0,5.0,5.0,null,Fantastic dinner for a romantic night out. We had the best service with Mr. Ragusino and his colleagues.,,Apr 2023
gwerlinich,"Stamford, Connecticut",USA,5,5.0,5.0,5.0,null,"My wife enjoyed a tremendous 7-course tasting menu, against a beautiful backdrop, served by talented and caring staff, including the wonderful Mica. It really couldn't have been any better. And what a wine list! One of my best meals in recent memory. A ""must"" visit while in Dubrovnik.",,Apr 2023
kait206,"Rye Brook, New York",USA,5,5.0,5.0,5.0,null,"Nautika is top notch on the culinary world stage, and Mica is the star of the show!!! Absolutely blown away by the setting, the ambience, the food and the service. Do we have to leave…?!?",,Apr 2023
Priscilla A,"Hong Kong, China",China,5,null,null,null,null,Perfect spot for a dinner by the sea - we came at 6:30 and the sunset was mesmerising. Food is great and the cocktail was amazing. Shoutout to Mica who is very observant and knowledgeable - he noticed that we were a bit cold from the breeze and immediately offered an (extremely soft) blanket!,,Apr 2023
João Possantes,"Lisbon, Portugal",Portugal,5,5.0,5.0,5.0,null,"Just perfect! Great dinner experience! Mr Nikolich, knows what wines to recommend with each food!!! The all staff was above and beyond! And the food, OMG, the food!!!! It was heavenly!!!",,Apr 2023
SwissPatrick,"Nyon, Switzerland",Switzerland,5,4.0,5.0,5.0,null,"We ate at the Nautika for dinner having selected the 5 course menu. All the dishes were delicious and of high quality, particularly if you like seafood. Nevertheless, the absolute highlight was the dessert; imagine a giantic Ferrero-Rocher ball filed with a delicious chocolate mouse. The service was friendly and attentive, and the setting is fantastic with a view on a bay, the walls of Dubrovnik and a fortress. Make sure to book a table in the front row overlooking the sea. The waiter also provided help for choosing a nice local white wine bottle (POSH, 2019). Yes, the whole experience is pricey but it comes with the location. We had no regrets, and enjoyed every bit.",,Apr 2023
JohnniePops,"Ottawa, Canada",Canada,5,null,null,null,null,"If you're looking for an unforgettable dining experience in Dubrovnik, look no further than Nautika! From the moment we walked in, we were greeted warmly by Maro, our waiter, who was absolutely delightful throughout the entire meal.

Mark’s knowledge of the menu and the roots of all ingredients was impressive, and he was able to make excellent recommendations based on our preferences. We tried the tasting menu, and each one was better than the last (literally.. the desert was the best desert I’ve ever had) The seafood was incredibly fresh and expertly prepared, and the flavours were truly outstanding. It was clear that the chefs take great pride in their work and use only the finest ingredients.

But it wasn't just the food that made this dining experience so memorable - it was the entire atmosphere. The restaurant is located by the Adriatic Sea and we could hear the waves crashing down as we enjoyed our evening. The staff were all friendly and attentive and the sommelier was knowledgeable and candid, making us feel welcomed and cared for.

All in all, I can't recommend Nautika highly enough. If you're in Dubrovnik, make sure to book a table and ask for Maro - he truly made our evening unforgettable.",,Apr 2023
Guide56587106290,null,null,5,null,null,null,null,"Great food and environment. Superb service by Maro, he was super friendly and had great recommendations for food and drinks.",,Apr 2023
PAUL D,null,null,5,5.0,5.0,5.0,null,Sublime. Food exceptional. Service extraordinary. Maro made it all perfect for our wedding anniversary.,,Apr 2023
Donna D,"Charleston, South Carolina",USA,5,null,null,null,null,"The service was exceptional from start to finish. The food was not only beautiful, but delicious too. I made our reservation two months prior to our visit to ensure a front row seat on the balcony. There are several exceptional dining options in Dubrovnik and I’m glad we chose this one.",,Apr 2023
Paul R,null,null,5,3.0,5.0,5.0,null,"Wonderful dinner and evening. Sat in the front row of the terrace with a stunning view. The five course tasting menu was excellent, and the service perfection and delightful. Two and a half hour of joy...for $500",,Apr 2023
Rui S,null,null,5,5.0,4.0,5.0,null,"Maro is my favorite waiter since a long time after visiting so many premium restaurants, highly recommended!",,Apr 2023
Karolina L,null,null,5,5.0,5.0,5.0,null,"We had the loveliest dinner experience here. Fantastic food, beautiful views and very attentive and friendly staff who are willing to accommodate dietary requirements. Would very much recommend.",,Apr 2023
