username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
Mickael S,"Lorient, France",France,4,3.0,4.0,4.0,4.0,"SUPERB LOCATION FACING THE PORT AND THE SEA
WIDE MAP
GOOD QUALITY PRICE FOR DUBROVNIK
RESPONSIVE AND PROFESSIONAL SERVICE",,Oct 2023
LolaBolaBear1,"Birmingham, United Kingdom",United Kingdom,5,5.0,5.0,5.0,5.0,"We had a wonderful evening here for dinner. 

Service impeccable, food delicious, wine was beautifully prepared by our sommelier. A very special evening, made all the more so by the wonderful food, ambience and staff.

We had the platter of local cheese, followed by seafood and the most beautifully tender lamb cutlets. 

The restaurant is in a beautiful location also. 

Highly recommended!",,Oct 2023
Pana-X8,"Raleigh, North Carolina",USA,5,5.0,5.0,5.0,5.0,"Elegant atmosphere, good food and wine, and excellent service at this lovely restaurant right on the Old Town harbor in Dubrovnik. The tables on the terrace likely need a reservation, but we were seated just behind them and the view was still good. They had a wide variety of seafood and meats, in addition to a very nice vegetarian daily special.",,Sep 2023
Ana Laura R,null,null,4,null,null,null,null,"The black rice: delicious, the rice with seafood even better, the service terrible, the waiters with long faces and little patience, the place very very nice",,Oct 2023
Tourist491129,null,null,5,4.0,5.0,5.0,5.0,"Great food and an even better ambiance. Our serverObren was very friendly and accommodating. 
We ate sure to return.",,Oct 2023
Jay F,null,null,5,5.0,5.0,5.0,5.0,Dinner was superb! And the ambiance is spectacular. Great for romantic dinner. We will return for sure.,,Oct 2023
shane r,"Dublin, Ireland",Ireland,5,5.0,5.0,5.0,5.0,"Delicious food with a good variety. 
Beautiful setting on the terrace. 
Staff were excellent, especially nemanja who looked after us extremely well.",,Oct 2023
Jack P,null,null,5,null,null,null,null,Marko was a great server and location was beautiful. Squid is a must have and the fish soup was lovely.,,Oct 2023
mattmcghee512,"Glasgow, United Kingdom",United Kingdom,5,null,null,null,null,Had the Squid here and it was 10/10. Not to mention the location and especially the service from Marko! I will be recommending this restaurant to all friends back home who are visiting Dubrovnik.,,Oct 2023
dukerarino,"Norwich, United Kingdom",United Kingdom,5,null,null,null,null,"The excellent food was only beaten by the excellent service from the staff. We stopped by on a busy Tuesday lunch but got a table by the sea.

The staff were very accommodating to the children and couldn’t do enough to keep them entertained. They made sure that the experience was first class.

The food was excellent and the seafood risotto was one of the best I have had.

Bravo!",,Oct 2023
Lulu Alpas,California,USA,5,5.0,5.0,5.0,5.0,"I come to Dubrovnik every few months and nothing makes me feel more at home than spending time at Gradska kavana Arsenal. The ambiance, the spectacular views (both harbour and city side), the warm friendly service and divine gastronomy are consistent with the level you can expect from a Michelin Star! 

Hvala puno to Obren, Ivo and Marijo Krkic as amazing hosts! Marijo’s impressive knowledge of local Croatian wines are nothing short of a sommelier. Looking forward to more fine dining at your lovely place!",,Oct 2023
Kaare_HL,"Copenhagen, Denmark",Denmark,5,null,null,null,null,Fantastic food and service. Each dish was an exciting taste experience. Fantastic combined. A perfect night out.,,Oct 2023
llamalovers2018,"Auchterarder, United Kingdom",United Kingdom,5,null,null,null,null,Great food and menu - lovely atmosphere and beautiful views over the harbour as the sun went down - staff really attentive and recommended tasty dishes - wonderful last night in this great restaurant,,Oct 2023
Flyer826872,null,null,5,4.0,5.0,5.0,5.0,We tried to get a reservation for dinner but they were fully booked 2 nights in a row so we dropped in for a late lunch (about 3pm). We sat on the patio facing the histori harbor; what a fabulous view! We ordered their seafood stew which was incredible. The Croatian chardonnay was one of the best I've had in a long time. Our waiter was attentive and we never felt rushed to finish. I highly recommend this restaurant.,,Oct 2023
Nan P,"San Antonio, Texas",USA,5,null,null,null,null,"Arsenal must have one of the best restaurant views in all of Dubrovnik. We had a delicious lunch of tuna and chicken with drinks. Ivan was very courteous and friendly, quick to get our food, and made sure everything was to our liking. Arsenal is easy to recommend with tasty food, incredible views, and friendly service!",,Oct 2023
Laura,null,null,5,5.0,5.0,5.0,5.0,First class food and service. Would highly recommend this beautiful restaurant in a stunning location. Very reasonable prices too.,,Oct 2023
AVFC4,"England, United Kingdom",United Kingdom,5,null,null,null,null,"Went for drinks and dessert here and it was beautiful.
Would recommend booking in advance to get seated outside. Inside views were still great.
Service was A*",,Oct 2023
LeicaUser,"Northwich, United Kingdom",United Kingdom,5,null,null,null,null,"I had booked a table for 20 for lunch on the Saturday as part of an annual photography competition and for dinner for two on our arrival in the city on the Thursday. 

We arrived too early to check into our apartment, so had lunch here on the Thursday too. 

We ended up eating here about five times over four days. Breakfast, lunch and dinner. 

This place has a perfect location. We had tables overlooking the harbour and the square so the views were great. 

The food is excellent and they offer a good varied menu throughout the day. 

The staff are attentive and friendly. 

The prices aren’t too bad for Dubrovnik, which is a very expensive city. 

Highly recommended.",,Oct 2023
Kovczi K,null,null,5,null,null,null,null,"The food is one of the best in Dubrovnik with a reasonable price and super nice view. Igor is also being very helpful and makes us feel welcomed. The shrimp tartare, octopus salad and duck breast are most impressed and definitely recommend to try. Would love to return for another meal than randomly bumped into other restaurants in Dubrovnik.",,Oct 2023
Ratatouille,United Kingdom,United Kingdom,5,null,null,null,null,Super fresh seafood while amazing views of Dubrovnik. I'd highly recommend the fish and chips at this place.,,Jan 2023
joanne Crews,"Stirling, United Kingdom",United Kingdom,5,null,null,null,null,The food and service was fantastic. Situated in a truly beautiful setting at the harbour. We had lunch and it was perfection.,,Oct 2023
Barbara C,"Birmingham, United Kingdom",United Kingdom,5,5.0,5.0,5.0,5.0,"We were seated on the courtyard side and it was beautiful, very atmospheric with piano music playing. My husband is gluten and dairy free and they had a couple of options he could have. This was the best meal we had in Dubrovnik, really great service and would recommend to everyone.",,Oct 2023
Jazmine J,null,null,5,null,null,null,null,"I had a great time in this restaurant! Obren's service was impeccable and the breakfast was really tasty. To top it all off, the view was magnificent!",,Oct 2023
Irina,"Larnaca, Cyprus",Cyprus,5,null,null,null,null,"We had a wonderful 3 course Menu, everything was delicious. The Building is beautiful and the View just stunning. The Service was so friendly and we will surely come again.",,Oct 2023
Aino H,"Helsinki, Finland",Finland,5,5.0,5.0,5.0,5.0,One of the best restaurants in Dubrovnik if not the best! Food was amazing and the staff was super friendly.,,Oct 2023
Margot V,null,null,5,null,null,null,null,"A great time with friends!
We arrived without a reservation but the waiter did everything possible to find us a table (2 people)
The meal was excellent and a really great waiter who introduced us to local wines!
Best restaurant on our road trip in Croatia.
It still represents a budget but in big cities it is general.
No regrets !",,Oct 2023
Jenny W,null,null,5,null,null,null,null,"What an amazing restaurant, we were a walk in, very lucky to get a table at the front, it was early 1815. Staff were knowledgeable, friendly and attentive. The food and service was outstanding, cocktails, food and wine, all superb. Deserves a Michelin star, best meal that we had by far in Dubrovnik. Would definitely recommend",,Oct 2023
Ilakya,null,null,5,null,null,null,null,"My fiance made a reservation here for one of our dinners in Dubrovnik. We sat outside right by the water - such a beautiful ambience with live music. The food was excellent - we had incredible burrata with pesto (that I'm still thinking about), two delicious veggie pastas (both of us are vegetarians), and tiramisu for dessert! Service was great too and we felt that pricing was a good deal given the setting and quality of the food and service. One of our top dining experiences in Dubrovnik for sure!",,Oct 2023
Tom L,"Galveston Island, Texas",USA,5,null,null,null,null,Stefan provided both excellent service and a great experience. He gave us excellent suggestions on other things to do and gave us his assistance with transportation & entertainment,,Oct 2023
